"동별(1)",동별(2),동별(3),2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
"동별(1)",동별(2),동별(3),면적,면적,동 (개소),동 (개소),통 (개소),반 (개소),면적,면적,동 (개소),동 (개소),통 (개소),반 (개소)
"동별(1)",동별(2),동별(3),면적 (k㎡),구성비 (%),행정,법정,소계,소계,면적 (k㎡),구성비 (%),행정,법정,소계,소계
"서울시",관악구,중앙동,0.39,0.10,1,-,20,162,0.39,0.10,1,-,20,162
"서울시",관악구,인헌동,1.08,0.20,1,-,28,254,1.08,0.20,1,-,28,254
"서울시",관악구,남현동,3.27,0.50,1,1,17,143,3.27,0.50,1,1,17,143
"서울시",관악구,서원동,0.65,0.10,1,-,24,177,0.65,0.10,1,-,24,177
"서울시",관악구,신원동,0.55,0.10,1,1,23,179,0.55,0.10,1,1,23,179
"서울시",관악구,서림동,0.99,0.20,1,-,30,231,0.99,0.20,1,-,30,231
"서울시",관악구,신사동,0.64,0.10,1,-,30,222,0.64,0.10,1,-,30,222
"서울시",관악구,신림동,0.54,0.10,1,-,23,191,0.54,0.10,1,-,23,191
"서울시",관악구,난향동,0.80,0.10,1,-,25,198,0.80,0.10,1,-,25,198
"서울시",관악구,조원동,0.67,0.10,1,-,25,224,0.67,0.10,1,-,25,224
"서울시",관악구,대학동,8.30,1.40,1,-,30,244,8.30,1.40,1,-,30,244
"서울시",관악구,은천동,0.78,0.10,1,-,48,443,0.78,0.10,1,-,48,443
"서울시",관악구,성현동,0.68,0.10,1,-,45,333,0.68,0.10,1,-,45,333
"서울시",관악구,청룡동,1.18,0.20,1,-,34,340,1.18,0.20,1,-,34,340
"서울시",관악구,난곡동,0.96,0.20,1,-,39,338,0.96,0.20,1,-,39,338
"서울시",관악구,삼성동,2.66,0.40,1,-,38,297,2.66,0.40,1,-,38,297
"서울시",관악구,미성동,1.38,0.20,1,-,42,290,1.38,0.20,1,-,42,290
"서울시",서초구,소계,46.98,7.80,18,10,526,3521,46.98,7.80,18,10,526,3521
"서울시",서초구,서초1동,1.42,0.20,1,-,25,205,1.42,0.20,1,-,25,205
"서울시",서초구,서초2동,1.24,0.20,1,-,22,181,1.24,0.20,1,-,22,181
"서울시",서초구,서초3동,2.93,0.50,1,2,41,299,2.93,0.50,1,2,41,299
"서울시",서초구,서초4동,0.88,0.10,1,-,31,192,0.88,0.10,1,-,31,192
"서울시",서초구,잠원동,1.76,0.30,1,-,47,380,1.76,0.30,1,-,47,380
"서울시",서초구,반포본동,1.01,0.20,1,-,15,103,1.01,0.20,1,-,15,103
"서울시",서초구,반포1동,1.00,0.20,1,-,27,163,1.00,0.20,1,-,27,163
"서울시",서초구,반포2동,1.35,0.20,1,-,15,108,1.35,0.20,1,-,15,108
"서울시",서초구,반포3동,1.28,0.20,1,1,27,169,1.28,0.20,1,1,27,169
"서울시",서초구,반포4동,1.43,0.20,1,-,22,162,1.43,0.20,1,-,22,162
"서울시",서초구,방배본동,0.67,0.10,1,-,23,195,0.67,0.10,1,-,23,195
"서울시",서초구,방배1동,0.70,0.10,1,-,25,138,0.70,0.10,1,-,25,138
"서울시",서초구,방배2동,1.93,0.30,1,-,44,275,1.93,0.30,1,-,44,275
"서울시",서초구,방배3동,2.40,0.40,1,-,30,216,2.40,0.40,1,-,30,216
"서울시",서초구,방배4동,0.98,0.20,1,-,32,174,0.98,0.20,1,-,32,174
"서울시",서초구,양재1동,5.76,1.00,1,2,53,273,5.76,1.00,1,2,53,273
"서울시",서초구,양재2동,7.58,1.30,1,2,23,135,7.58,1.30,1,2,23,135
"서울시",서초구,내곡동,12.68,2.10,1,3,24,153,12.68,2.10,1,3,24,153
"서울시",강남구,소계,39.50,6.50,22,14,836,5550,39.50,6.50,22,14,840,5572
"서울시",강남구,신사동,1.89,0.30,1,1,34,212,1.89,0.30,1,1,34,212
"서울시",강남구,논현1동,1.25,0.20,1,1,42,281,1.25,0.20,1,1,42,281
"서울시",강남구,논현2동,1.47,0.20,1,-,37,264,1.47,0.20,1,-,40,278
"서울시",강남구,삼성1동,1.94,0.30,1,1,23,147,1.94,0.30,1,1,23,147
"서울시",강남구,삼성2동,1.24,0.20,1,-,45,287,1.24,0.20,1,-,45,287
"서울시",강남구,대치1동,0.79,0.10,1,1,28,194,0.79,0.10,1,1,28,194
"서울시",강남구,대치2동,2.00,0.30,1,-,54,361,2.00,0.30,1,-,54,361
"서울시",강남구,대치4동,0.73,0.10,1,-,28,178,0.73,0.10,1,-,28,178
"서울시",강남구,역삼1동,2.35,0.40,1,1,51,333,2.35,0.40,1,1,51,333
"서울시",강남구,역삼2동,1.15,0.20,1,-,49,320,1.15,0.20,1,-,49,320
"서울시",강남구,도곡1동,1.02,0.20,1,1,35,237,1.02,0.20,1,1,35,237
"서울시",강남구,도곡2동,1.02,0.20,1,-,42,315,1.02,0.20,1,-,42,315
"서울시",강남구,개포1동,1.27,0.20,1,1,32,199,1.27,0.20,1,1,32,199
"서울시",강남구,개포2동,2.51,0.40,1,-,46,293,2.51,0.40,1,-,46,293
"서울시",강남구,개포4동,1.49,0.20,1,-,35,249,1.49,0.20,1,-,35,249
"서울시",강남구,일원본동,2.58,0.40,1,1,31,209,2.58,0.40,1,1,31,209
"서울시",강남구,일원1동,0.92,0.20,1,-,27,176,0.92,0.20,1,-,27,176
"서울시",강남구,일원2동,1.24,0.20,1,-,26,185,1.24,0.20,1,-,27,192
"서울시",강남구,수서동,1.43,0.20,1,1,27,193,1.43,0.20,1,1,27,193
"서울시",강남구,세곡동,6.36,1.10,1,3,58,323,6.36,1.10,1,3,58,324
"서울시",강남구,압구정동,2.53,0.40,1,1,38,253,2.53,0.40,1,1,38,253
"서울시",강남구,청담동,2.33,0.40,1,1,48,341,2.33,0.40,1,1,48,341
"서울시",송파구,소계,33.87,5.60,27,13,749,4230,33.87,5.60,27,13,743,4192
"서울시",송파구,풍납1동,0.77,0.10,1,1,22,114,0.77,0.10,1,1,22,111
"서울시",송파구,풍납2동,1.59,0.30,1,-,30,168,1.59,0.30,1,-,30,168
"서울시",송파구,거여1동,0.51,0.10,1,1,15,77,0.51,0.10,1,1,15,78
"서울시",송파구,거여2동,0.53,0.10,1,-,35,182,0.53,0.10,1,-,25,134
"서울시",송파구,마천1동,0.58,0.10,1,1,26,133,0.58,0.10,1,1,26,133
"서울시",송파구,마천2동,0.89,0.10,1,-,26,147,0.89,0.10,1,-,26,147
"서울시",송파구,방이1동,0.50,0.10,1,1,18,102,0.50,0.10,1,1,18,102
"서울시",송파구,방이2동,0.80,0.10,1,-,34,198,0.80,0.10,1,-,34,198
"서울시",송파구,오륜동,3.17,0.50,1,-,15,100,3.17,0.50,1,-,15,100
"서울시",송파구,오금동,1.65,0.30,1,1,44,227,1.65,0.30,1,1,44,227
"서울시",송파구,송파1동,0.79,0.10,1,1,31,181,0.79,0.10,1,1,31,181
"서울시",송파구,송파2동,0.53,0.10,1,-,21,116,0.53,0.10,1,-,21,116
"서울시",송파구,석촌동,0.95,0.20,1,1,40,240,0.95,0.20,1,1,40,240
"서울시",송파구,삼전동,0.95,0.20,1,1,43,258,0.95,0.20,1,1,43,258
"서울시",송파구,가락본동,1.13,0.20,1,1,28,155,1.13,0.20,1,1,28,155
"서울시",송파구,가락1동,1.34,0.20,1,-,23,154,1.34,0.20,1,-,23,154
"서울시",송파구,가락2동,0.96,0.20,1,-,32,193,0.96,0.20,1,-,32,193
"서울시",송파구,문정1동,0.56,0.10,1,1,22,132,0.56,0.10,1,1,22,132
"서울시",송파구,문정2동,2.20,0.40,1,-,36,183,2.20,0.40,1,-,36,183
"서울시",송파구,장지동,1.37,0.20,1,1,34,204,1.37,0.20,1,1,34,204
"서울시",송파구,위례동,2.55,0.40,1,-,22,97,2.55,0.40,1,-,26,109
"서울시",송파구,잠실본동,0.94,0.20,1,1,39,234,0.94,0.20,1,1,39,234
"서울시",송파구,잠실2동,2.18,0.40,1,-,26,156,2.18,0.40,1,-,26,156
"서울시",송파구,잠실3동,1.49,0.20,1,-,33,186,1.49,0.20,1,-,33,186
"서울시",송파구,잠실4동,1.56,0.30,1,1,24,138,1.56,0.30,1,1,24,138
"서울시",송파구,잠실6동,2.79,0.50,1,-,20,103,2.79,0.50,1,-,20,103
"서울시",송파구,잠실7동,0.60,0.10,1,-,10,52,0.60,0.10,1,-,10,52
"서울시",강동구,소계,24.59,4.10,18,9,591,5192,24.59,4.10,18,9,618,5417
"서울시",강동구,강일동,2.80,0.50,1,1,32,232,2.80,0.50,1,1,51,392
"서울시",강동구,상일동,2.65,0.40,1,1,41,358,2.65,0.40,1,1,46,397
"서울시",강동구,명일1동,0.61,0.10,1,1,29,235,0.61,0.10,1,1,29,235
"서울시",강동구,명일2동,0.97,0.20,1,-,26,209,0.97,0.20,1,-,26,209
"서울시",강동구,고덕1동,1.73,0.30,1,1,31,275,1.73,0.30,1,1,31,275
"서울시",강동구,고덕2동,2.01,0.30,1,-,31,282,2.01,0.30,1,-,33,304
"서울시",강동구,암사1동,1.02,0.20,1,1,39,373,1.02,0.20,1,1,39,373
"서울시",강동구,암사2동,1.18,0.20,1,1,21,166,1.18,0.20,1,1,21,166
"서울시",강동구,암사3동,2.51,0.40,1,-,20,213,2.51,0.40,1,-,20,213
"서울시",강동구,천호1동,0.71,0.10,1,-,37,320,0.71,0.10,1,-,37,320
"서울시",강동구,천호2동,1.57,0.30,1,1,44,414,1.57,0.30,1,1,44,414
"서울시",강동구,천호3동,0.79,0.10,1,1,32,291,0.79,0.10,1,1,32,291
"서울시",강동구,성내1동,0.58,0.10,1,-,24,189,0.58,0.10,1,-,25,193
"서울시",강동구,성내2동,0.67,0.10,1,-,37,350,0.67,0.10,1,-,37,350
"서울시",강동구,성내3동,0.71,0.10,1,1,30,248,0.71,0.10,1,1,30,248
"서울시",강동구,길동,2.17,0.40,1,-,65,548,2.17,0.40,1,-,65,548
"서울시",강동구,둔촌1동,0.92,0.20,1,-,23,229,0.92,0.20,1,-,23,229
"서울시",강동구,둔촌2동,0.98,0.20,1,-,29,260,0.98,0.20,1,-,29,260
