,상권_코드,상권_코드_명,위도,경도,총_유동인구_수,당월_매출_금액
759,3110744,독산동성당,37.47067726744692,126.90418270467585,1693319,7068014752
760,3110769,대림차이나타운(대림역 12번),37.49090798747462,126.8971235493342,586928,1262348143
761,3110770,영등포구청역 6번,37.52289416609549,126.8977131408658,806980,1782165101
762,3110771,대림역 11번,37.49241417100042,126.8988628868371,349252,30544766
763,3110772,신우어린이공원,37.50309103254976,126.89879193948084,353812,13016150462
764,3110773,당산역 13번,37.53610408406031,126.89915465916856,78814,48268242
765,3110639,신방화역 8번,37.566086019095295,126.8146749940266,547887,852004344
766,3110640,방화역 1번,37.57789958077792,126.81565326249788,419712,4504198174
767,3110641,공항고등학교,37.57199300098482,126.81819214306506,348328,1276198123
768,3110642,정곡초등학교,37.57792219512261,126.81861923583672,17041,162652082
769,3110786,당산역 8번,37.53401843325648,126.90478057162832,480602,743687442
770,3110787,신길3동주민센터,37.50674580845403,126.90568609063068,1754104,5277066272
771,3110788,영등포시장역 3번,37.52233352432056,126.90613027820348,110823,19434407561
772,3110789,대림성모병원,37.49068135537328,126.90629428541293,521473,13984961496
773,3110810,영신초등학교,37.51093472393394,126.91666342067874,1562264,11413721651
774,3110811,보라매역 4번,37.499141029237336,126.91732113238506,561323,1185213225
775,3110812,신길6동주민센터,37.49780747786807,126.91723213362472,551271,6708878541
776,3110604,신월4동주민센터,37.52336983439267,126.83937402800504,1067589,3510650595
777,3110605,목동센트럴아이파크앞,37.515857213778254,126.8406570017279,43985,1922130251
778,3110606,신한은행 신월동지점,37.51989447026174,126.84122532645456,1443489,8712128688
779,3110607,금빛새마을금고본점,37.5201433516456,126.84545548355004,164484,212280662
780,3110697,개봉3동주민센터,37.484402313249085,126.85397516427814,430033,470582137
781,3110698,개웅초등학교(개웅중학교),37.48845594025623,126.853243612494,690084,908993408
782,3110748,백산초등학교,37.44853971878937,126.90457258515944,408008,3513825881
783,3110620,목동보건지소,37.539081745942845,126.86714092211024,1965258,7497669736
784,3110621,목동역 5번,37.52516182278804,126.86761812174178,187270,4985984519
785,3110622,달마을공원,37.54531928433224,126.8694948546841,453876,1539550677
786,3110635,공항시장역 3번,37.56413825633674,126.81364982337972,208641,1423620824
787,3110636,방화역 2번,37.57418328295361,126.81297954691756,512259,5737522165
788,3110637,송정역 2번,37.562011915923925,126.81365511965096,283524,909285606
789,3110638,신방화역 2번,37.56875208070871,126.81411374137508,2258541,15540653952
790,3111026,문정역 2번,37.48402890980623,127.12601152245664,897318,8373335324
791,3111027,문정초등학교,37.48862354516316,127.12648283683586,818926,7604022530
792,3111025,경찰병원역 3번,37.494156381623775,127.12587022274428,914392,887175255
793,3110830,상도초등학교,37.50003712222016,126.93885241447532,776083,1349086278
794,3110831,상도4동주민센터,37.498650467700855,126.94060640252178,691566,1775852844
795,3110880,신림역 1번,37.48396925029782,126.93346098403175,512040,2355975905
796,3110881,구립대학경로당(관악산샘말공원),37.46769853841552,126.9362223021795,4122786,10504756931
797,3110882,신성초등학교,37.473023526393646,126.93625169251668,1695544,3927351899
798,3110942,염곡동 구룡사(포이동성당),37.46958093920278,127.0458957732744,1534205,11878476298
799,3110943,법제교육센터(버들어린이공원),37.47347311339666,127.0463842665295,527414,5462879214
800,3110968,강남구청역 2번,37.514651405696064,127.0401772841538,265747,1198042197
801,3110969,베르사이유1아파트,37.49890179438968,127.04030454992456,788742,673237359
802,3110970,학동초등학교,37.51156961384925,127.0412162172102,332585,1447829311
803,3110971,선정릉역 4번,37.50728024088782,127.04287643755754,672981,4615116149
804,3110972,강남세브란스병원미래의학연구센터,37.49455817070105,127.04250730304766,329285,302691227
805,3110973,강남구청역 4번,37.518821856356446,127.04355043686776,1011962,1728273202
806,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),37.504513831140805,127.13763832029572,238145,471379149
807,3111017,송파나루역 3번,37.50913270698353,127.11546723853742,175324,156663980
808,3111042,거여역 1번(거여공원),37.49713654406891,127.14357306164348,1878968,7318342659
809,3110848,양지어린이공원,37.48165188517359,126.97574820925163,1163484,2646614285
810,3111077,길동주민센터(강동도서관),37.53719550086777,127.14326513418864,3493285,18126367770
811,3111028,문현중학교(장지역 1번),37.48182002557716,127.12733063992444,798036,6127370309
812,3111050,강동구청(강동구청역 2번),37.53074762172461,127.12447223310748,313545,326129941
813,3111051,천호역 6번,37.53472111071503,127.1243996374976,2789480,9327152447
814,3111052,암사역 3번(천호동자전거거리),37.54790198936116,127.12510051019554,1367112,6464312336
815,3111053,성내천어린이공원(하니사랑길),37.526187642325176,127.12533575007856,1088762,8883811848
816,3110823,신대방삼거리역 3번,37.49536283253441,126.92643975532329,829741,688506235
817,3110824,대방역 3번,37.51195968526966,126.92697769750929,205173,6038668640
818,3110825,신대방삼거리역 1번,37.496213046443046,126.9318895648016,2155655,1175766862
819,3110871,신원동주민센터,37.48051474431077,126.92727965292688,688597,5056718486
820,3110849,이수역 10번,37.48589591263276,126.97713757819878,1855315,1399796179
821,3110898,청림동주민센터(상도중학교),37.49098150293651,126.95842194720214,491760,17873383
822,3110899,낙성대역 5번(관악중학교),37.4792158903877,126.96310907993906,781037,133177443
823,3111029,오금역 4번,37.497884928294894,127.12738052925891,189871,1532967698
824,3111030,방이역 2번,37.506334079138135,127.12947590742026,1312162,4356918608
825,3110856,미성초등학교,37.47982945317871,126.91315922448254,790490,7250944648
826,3110857,미성동주민센터,37.475271208267024,126.91434024298788,1106578,2176450474
827,3110858,신대방역 1번,37.48696656212724,126.91470002177655,566483,1510742264
828,3110859,난향초등학교,37.46313623867954,126.916637376392,578141,991587531
829,3110872,신림초등학교,37.47824447329985,126.92772277446338,854840,313045612
830,3110873,당곡중학교,37.49122005096885,126.9294742646681,660558,6332690701
831,3110926,신중초등학교,37.481609051735134,127.00801608855257,785000,806248036
832,3110900,낙성대역 1번(관악구민 종합체육센터),37.474332513851415,126.96341671782614,1558233,2999948841
833,3110983,국립국악고등학교,37.47790448472096,127.05028744787174,452482,1531147166
834,3110984,포이초등학교(개포목련어린이공원),37.473804098067625,127.052116112609,840824,4265772180
835,3110985,청담근린공원,37.52322430097347,127.05209390733614,270553,125868672
836,3110986,삼성중앙역 7번,37.510547066358605,127.052356548874,243601,99869279
837,3110832,노량진초등학교,37.51027405078857,126.9418413498675,529566,1364375050
838,3110833,상도역 2번,37.50351813253174,126.94522812869438,568980,1095487665
839,3110834,동작구자원봉사센터,37.508708227610335,126.94589164292432,163146,111003342
840,3110909,남태령역(서울전자고등학교),37.46632767619737,126.98895610133268,43338,30000000
841,3110910,내방역 5번,37.48829433820564,126.98948430655278,419747,589940701
842,3110912,방배동사이길,37.49419599826772,126.99019588863594,139642,7765306940
843,3111002,한국교통안전공단 강남자동차검사소,37.4695024332252,127.11946451874084,20,1188659180
844,3110927,잠원역,37.51280164188977,127.01117516268238,146559,3362709435
845,3110929,남부터미널역 1번,37.48854529413417,127.02059047499684,1519848,1212748861
846,3110988,청담역 3번,37.51829484426531,127.05425101906182,153459,282812126
847,3110989,대치동아우편취급국,37.502878544358616,127.05449997860173,613541,1927625151
848,3110990,청담역 12번,37.52055597896897,127.05507843669162,56967,39104148
849,3110991,삼성중앙역 5번,37.512464459120494,127.05615833085425,200422,11102691858
850,3111054,암사역 4번(삼성광나루아파트),37.5539352882378,127.12825674847986,200456,662994972
851,3111055,선사초등학교,37.55515121358037,127.12864361999064,32095,186865109
852,3111056,천호태영아파트,37.53774374681216,127.12880605851154,330463,1309537789
853,3111057,천호공원(해공체육문화센터),37.54332876710307,127.12987932321664,896426,21482586321
854,3110883,은천초등학교(은천교앞),37.48722384651144,126.93703112025764,1166672,6190208950
855,3110884,봉천역 4번(봉천110안전센터),37.485206743766895,126.93923762562213,750369,2191694669
856,3111003,삼전역 4번,37.504276899620265,127.0824809580479,2265757,17799001837
857,3111004,삼전역 1번,37.50671672745682,127.08515279573976,2120797,27278119669
858,3111005,삼전역 3번,37.50146126676753,127.08868660012052,1518778,9018007155
859,3111006,석촌고분역 1번,37.50490803067036,127.09397230648412,1933061,16190733351
860,3111059,강동역 4번(강풀만화거리),37.533876788109865,127.13032680682068,3225529,14321386055
861,3110829,장승배기역 5번,37.50777643160775,126.93822404487152,582211,132484812
862,3110877,신림역 8번,37.48633867723095,126.9330631410958,1331451,7444350912
863,3111058,성내중학교,37.529849435267344,127.13021797817682,509307,267034708
864,3110850,사당역 10번,37.47941785252698,126.97815707930891,2361670,16373768743
865,3110851,경문고등학교(동작동성당),37.49179797650655,126.9796687098256,1105137,532748800
866,3110945,본마을노인복지센터(서초구립내곡도서관),37.454900667788976,127.05258898631524,22053,9857950
867,3110947,청계산입구역 2번(내곡동주민센터),37.44649128517343,127.05879859538976,13838,1424829707
868,3111060,암사역 2번(서울강동초등학교),37.54699551295604,127.13016858602188,3457787,13202402577
869,3110860,호림박물관(성보고등학교),37.48176193235565,126.91925103502298,482026,1646332828
870,3110861,관악구신사동주민센터,37.483905325185546,126.91779018557328,1818090,13886949531
871,3111019,한성백제역 3번,37.513563462690406,127.11767970969709,1347189,3555626694
872,3111020,방이동고분군(방산고등학교),37.50698317749334,127.1206099818534,247868,7945712982
873,3110901,인헌고등학교(인헌중학교),37.47036944051816,126.96815523319424,1204641,1399869515
874,3110902,사당역 4번,37.47420987457289,126.97740115501249,2261850,12903445199
875,3110903,방배아이파크아파트,37.49217715544627,126.98467795466244,1161406,4472129324
876,3111031,장지동주민센터(한림연예예술고교),37.486051200890266,127.1305941940208,870077,3844623576
877,3111032,방이역 1번,37.50879300826817,127.13021532267396,354239,25986076419
878,3110862,난곡초등학교(난곡동벽화마을),37.4718591698255,126.91827817871317,483390,1953961119
879,3110913,방현초등학교(방배119안전센터),37.47662614697264,126.9881405944352,731306,14529320696
880,3110930,서초동성당,37.49252765149737,127.02113434425956,454274,1755144007
881,3110931,삼성전자서울R&D(서울우면초등학교),37.466137137513066,127.02086692437558,27937,667090886
882,3110932,서울시인재개발원,37.48400374005414,127.02314450898044,259597,156664987
883,3110933,한국상담대학원대학교,37.48654447590172,127.02368802557318,100852,5368632695
884,3110934,우면주공아파트,37.46893822662192,127.02616941071274,476626,2449775532
885,3110935,한전아트센터,37.48633661039701,127.02666167514542,591951,69822774
886,3110992,도곡초등학교,37.50003036704142,127.05662399395344,2205474,16108159047
887,3110994,개포고등학교,37.483386362629375,127.06142798105036,611479,12516168176
888,3110995,봉은사역 4번,37.51715533112736,127.0628243482368,597939,1509880615
889,3110996,대치2동주민센터,37.50186467208032,127.06396507703604,953704,6499126127
890,3110835,상도역 1번,37.50196057073668,126.94783039548784,193896,907360706
891,3110836,상도역 5번,37.50276399907485,126.95142621863678,1534483,17842070141
892,3110915,서래초등학교,37.49500709788961,126.99289844460696,152236,1443426565
893,3111007,석촌고분역 4번,37.499943567584296,127.09387561308928,1091642,4053466220
894,3111008,석촌고분역 3번,37.49998331948503,127.1003217674192,619979,7740139462
895,3110878,미림여고,37.46495754205565,126.93275440086109,623657,294641136
896,3110879,신림현대아파트,37.47402210757342,126.93345849830337,280778,1109689054
897,3110936,더케이호텔(양재리본타워2단지아파트),37.46580943362619,127.03499659545136,212928,4182286823
898,3110937,방아다리근린공원(횃불트리니티신학대학원대학교),37.47827900553919,127.0363590921884,54000,1908751464
899,3110938,바우뫼공원,37.47516151613607,127.03634627667476,285110,4840852743
900,3111043,마천공원,37.500756183807006,127.14553646050464,604212,766539620
901,3111044,남천초등학교,37.49924726592884,127.14893749244364,1296642,13982651663
902,3110885,영락고등학교,37.47534972675296,126.93927952242284,1293170,3223711951
903,3110886,관악해태어린이공원,37.47201632617376,126.93993789413284,1172639,1332110364
904,3110887,서울산업정보학교(서울삼성초등학교),37.46953941483395,126.94166944457962,493527,13873653
905,3110948,헌인가구단지,37.45926623255897,127.08973311889416,25,17545438
906,3111009,송파책박물관,37.49881121238398,127.10125882793189,222914,471117271
907,3111010,석촌역 7번,37.5054062634517,127.10161833772672,1747802,11205341504
908,3111011,잠실나루역,37.52106332251792,127.10435448058152,43791,7809428397
909,3111012,석촌역 6번,37.50219517719213,127.10561747375874,930385,2510168300
910,3111013,송파나루역 1번(송리단길),37.509382852628754,127.10820636509024,2414190,17425532364
911,3111045,개미어린이공원,37.491516567954285,127.14898998707608,269186,23099478
912,3111046,마천역(마천초등학교),37.495999240540726,127.15239139655954,1821350,34325733733
913,3111047,마천1치안센터,37.49657030635305,127.15665583665135,264162,1851133390
914,3110826,장승배기역 4번,37.50344061329934,126.93454072724737,482132,5766029653
915,3110827,NH농협은행 상도동지점,37.501278407082296,126.93491581693598,709569,4043015480
916,3110828,노량진역 6번,37.51100995420549,126.93618546819476,1809330,2943597188
917,3110852,이수역 9번,37.48338256793148,126.97970490974784,661933,2563466373
918,3110853,KT구로지사,37.4809201509186,126.90223628689704,1906510,2633071783
919,3110854,조원동주민센터,37.48241122363845,126.90771790286112,341883,786203412
920,3110855,신대방역 2번,37.484405896181045,126.9122380925766,1118960,10483423729
921,3110949,한남IC,37.52090062503292,127.01924190902562,307416,1553045809
922,3110951,신사은행나무공원,37.52074631111302,127.02530515090471,452942,514945550
923,3110952,논현목련공원,37.511321565909846,127.0264330357132,208512,51427763
924,3110953,학동근린공원,37.51592553184007,127.02715858682252,420656,26880124
925,3110954,국기원,37.50244615837312,127.02861260731484,539131,2292040935
926,3110955,논현초등학교,37.50899626283013,127.02944076055604,2474501,5910086854
927,3110956,언주역 8번,37.50461691686476,127.03123727641652,439624,180562106
928,3111048,천호역 1번(천호문구완구거리),37.54091418243181,127.12132089509709,1212722,1466250471
929,3111049,천호지구대(천호동자전거거리),37.54358791690794,127.12347517955996,1260919,3911365749
930,3110863,난우초등학교,37.4762560085099,126.918149032098,655035,3798034194
931,3111021,방이역 4번,37.51121564107836,127.12279974688528,2523110,30041451492
932,3111022,석촌중학교(방이육교),37.502906487064415,127.12460694915104,354710,767446997
933,3111023,문정역 1번,37.48787024777591,127.1231233502374,750503,6228330630
934,3110904,이수역 5번,37.4852574343676,126.984826355552,277097,3098358543
935,3110905,방배노인종합복지관(이수중학교),37.48181573330472,126.98605942962958,471039,1208310704
936,3110906,서문여고,37.49013206848861,126.98630664868188,284476,236221274
937,3110907,방배초등학교,37.48702347050339,126.98530089260096,856533,2391740191
938,3110908,구반포역,37.50209749402901,126.98680207203516,46473,1053960176
939,3111033,문정동성당,37.48777812664093,127.13328829277718,132706,1644126575
940,3111034,오동나무공원(송파레미니스1단지),37.50662576054443,127.13453196048948,850736,7417448550
941,3110864,신림우방아파트,37.48718612163994,126.91942610947666,1494969,1729476865
942,3110865,남강고등학교(남강중학교),37.473536847262565,126.92092171529347,2074415,15359662804
943,3110916,내방역 4번,37.48524914404242,126.9922435775226,614611,1653642057
944,3110939,양재역 8번(양재동우체국),37.482044176111465,127.03961711792392,1837608,14818650754
945,3110940,양재근린공원(양재2동주민센터),37.47191648467483,127.0406291976269,386000,41967349
946,3110941,언남고등학교,37.473790159444405,127.04185115304308,146659,196490968
947,3111024,경찰병원역 4번(건너말공원),37.49264522302983,127.12347042338958,310597,568399925
948,3110997,대청초등학교,37.49154418873969,127.084592799527,1805205,30582140163
949,3110998,은곡마을(은곡마을공원),37.46667503304304,127.09794863113454,82996,2305244825
950,3110999,윗방죽마을공원,37.47158947606482,127.10388999835396,160104,4519627519
951,3111000,대왕초등학교(세곡동사거리서남측),37.46355871743175,127.10697603547516,80293,1548382334
952,3111001,아래방죽마을공원(율현초등학교),37.47110766115253,127.10864856928458,95424,323286957
953,3110837,숭실대입구역 1번,37.49497111222602,126.95345543447247,1593265,9895870605
954,3110838,상도1동주민센터앞,37.49734087900624,126.95375929484123,133334,506814722
955,3110839,숭실대입구역 4번,37.49449489131696,126.95691601812626,939438,5306326353
956,3110888,청룡동주민센터,37.47905502019646,126.94360664715312,751944,1834051771
957,3110917,서초소방서,37.49740376539021,126.99272858909924,49013,1997217333
958,3110918,방배역 3번,37.48208668385184,126.99357804332584,932932,1925835101
959,3110919,내방역 8번,37.49064632777088,126.99493421679534,658629,224156075
960,3110874,원신초등학교(구세군관악영문교회),37.46809189016672,126.9307281502625,1849818,171244521
961,3110875,보라매동주민센터(당곡고등학교),37.488915068375626,126.93220148830412,192201,654083158
962,3110876,서원동주민센터(신관중학교),37.47938256643936,126.9324927479113,464796,552436468
963,3111089,상일여고(상일초등학교),37.54811423179494,127.17135024456684,819572,15982790283
964,3111090,강일동주민센터,37.56508547347429,127.17376605352426,75434,6488387119
965,3111061,암사역 1번,37.55185075538313,127.13119554025,2952832,5642972966
966,3111062,둔촌동역 3번(성내3동주민센터),37.5243968073635,127.13163389250457,946562,4856182198
967,3110889,봉천역 6번,37.48434470072742,126.94521951542806,428452,215661752
968,3110890,봉천역 1번(관악초등학교),37.48009212372077,126.94561832862236,883787,950197846
969,3110891,구암초등학교,37.488373527251575,126.94814514042773,208694,923626804
970,3110957,언북중학교,37.51769038366783,127.03163863224624,970507,1982789041
971,3110958,역삼역 4번,37.5030758153511,127.032650312549,611437,179098183
972,3110959,신구중학교,37.5254207967679,127.03234329010428,120954,3588862833
973,3110960,은광여고,37.487460921214144,127.03422650536992,111245,48193040
974,3111014,송파나루역 2번,37.5125425779649,127.11121961236134,654819,7905029266
975,3111015,석촌역 3번,37.50603667404324,127.11191117169508,1801979,8986519185
976,3111016,송파역 2번,37.500681404240055,127.11534113261456,713635,501726433
977,3111038,보인중학교,37.49972782218089,127.13906576695736,655509,4129066970
978,3111039,벌말어린이공원,37.50217000650291,127.13867447153532,1001277,2512006017
979,3110843,사당5동주민센터,37.48631703264783,126.96715345813963,586556,1041600329
980,3111063,강동구립 천호도서관,37.54009151114284,127.13228380422072,1457327,2007292497
981,3111064,둔촌동역 4번,37.52761260530839,127.13232964353004,458949,1033303471
982,3111065,천일초등학교,37.54145908808072,127.1340061327874,515723,142584139
983,3110961,언주역 3번,37.51091410642729,127.03424852226986,1415939,3933709239
984,3110962,도산공원북측,37.52582545950904,127.03510380239632,85961,2127771812
985,3110963,역삼월드메르디앙아파트,37.4925056925723,127.03711230427788,326728,93365200
986,3110965,언주역 6번,37.506200754637085,127.0378429161328,853611,342817106
987,3111035,오금공원(오주중학교),37.502877446707714,127.13464963793048,833645,887095277
988,3110821,보라매역 2번,37.496919610156816,126.92335100919048,1487594,1840751911
989,3110822,신대방삼거리역 4번(대림초등학교),37.50191304446327,126.92627500021707,686232,424722160
990,3110866,난우중학교,37.46920403931831,126.92250888426987,1136414,2134709201
991,3110845,사당종합체육관,37.49087694684154,126.97022712492596,435977,226884133
992,3110846,남성역 1번,37.48110151163349,126.97230002266345,2585616,8580161535
993,3110847,예술인마을,37.47703794678495,126.9722449950684,748608,1093955220
994,3110895,샤로수길,37.47637531474311,126.9561011279273,3705004,19097324659
995,3111066,암사동성당(효정하나플러스아파트),37.54923425244234,127.1344048084421,1628234,1619323359
996,3111067,강동구립성내도서관,37.53198846491348,127.1349847993474,2453632,4321688917
997,3111068,강동성심병원,37.53591641659651,127.13534262472469,182118,4144874667
998,3111069,천호1동주민센터,37.544474825181176,127.13628598009838,2541638,523062410
999,3111036,투구봉어린이공원,37.4938376214479,127.13703070858396,385322,4505651808
1000,3110840,중앙대학교,37.50801957342653,126.95854822113029,1405299,10587693399
1001,3110867,국제신학대학원대학교(남서울중학교),37.48223349725714,126.92382957139144,1161370,1573262618
1002,3110868,남부초등학교,37.48471089568093,126.9232504169453,688574,1426070067
1003,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",37.48705494828831,126.92548680651548,4135782,9041228583
1004,3110870,신림주공2단지(광신고등학교),37.46344010028365,126.92647104105257,347274,28780487
1005,3110896,관악우성아파트,37.48615171097216,126.9573278572828,191542,1729617560
1006,3110897,서울대입구역 8번,37.48164669784202,126.95740956273038,1576048,1680368697
1007,3110974,언주중학교,37.5135955199018,127.0449273433414,390745,88000589
1008,3110975,매봉역 1번,37.48700678702529,127.04504709957132,319698,1600618849
1009,3110976,언북초등학교,37.52179402201386,127.04654991056012,632173,883275034
1010,3110977,논현로18길,37.47742831770247,127.04696329450157,115196,514606216
1011,3111070,천호초등학교,37.547410762366354,127.13742293636366,1729337,618177862
1012,3111071,천동초등학교,37.5402279504402,127.1390051712396,557336,296349690
1013,3111072,굽은다리역 1번(십자성마을),37.54295769170239,127.1392478634447,1865863,7390482610
1014,3111073,둔촌동역 1번(한산중학교),37.53115405950385,127.13970109005332,3275638,7143637667
1015,3110842,흑리단길,37.507291849271816,126.96500666857686,165756,4529492266
1016,3110921,서울프랑스학교,37.49743998201074,126.99665266148172,369112,491074325
1017,3110922,내방역 1번,37.48624947929317,126.99698106061804,786523,260691092
1018,3110923,방배역 1번,37.48045603193269,126.99979649171097,48344,70232309
1019,3110924,반포4동주민센터(몽마르뜨공원),37.49681833288997,127.00068981742254,420006,1594134435
1020,3110925,서초중학교,37.486789916803126,127.0069764008086,541477,1897994437
1021,3110978,도곡2동주민센터(대치중학교),37.483663383777404,127.0467523734254,14465,261671452
1022,3110979,청담초등학교,37.52733477902143,127.04757153112551,257288,2172331049
1023,3110980,개포지구대옆,37.4805454368145,127.04789233962612,484817,340672890
1024,3110981,국악고교사거리,37.475598470393415,127.04892926875073,503957,4035856064
1025,3110982,강남구보훈회관,37.51502617504797,127.0497694066032,366540,724832793
1026,3111040,거여초등학교,37.50320391428925,127.1405763691304,657364,52281260
1027,3111074,명일역 1번,37.55128181237798,127.14018000099055,530846,1618063509
1028,3111075,굽은다리역 2번,37.54866787348272,127.14105777722531,1423146,2019518957
1029,3111076,둔촌2동주민센터,37.53356458912888,127.14316767622354,395902,2938582398
1030,3110892,관악구 중앙길,37.48428421923612,126.95112160044752,4235673,15310986955
1031,3110893,관악소방서(문영여고),37.47440973712195,126.95254116974414,84858,523386015
1032,3110966,논현2동주민센터,37.518652484450016,127.03830167448665,1601598,4087718263
1033,3110967,역삼역 8번,37.5045608234748,127.03815875854602,533791,1282152071
1034,3120044,삼각지역,37.53391864671038,126.97327613890432,823020,10559596846
1035,3120045,남영동 먹자골목,37.542865585938685,126.9733068920239,199315,31250244316
1036,3120046,이태원(이태원역),37.534930676156144,126.99478413778355,1505164,90243807987
1037,3120100,망원역,37.55535853038764,126.91045735413948,623482,23315960428
1038,3120101,합정역,37.5494682624048,126.91348588732,1498874,52071093659
1039,3120158,녹두거리(대학동),37.47031189276306,126.93701139594276,723713,18659477944
1040,3120047,한남오거리,37.53301141680184,127.0075690290704,580627,37749853091
1041,3120048,금호역,37.54829999550683,127.01963370266444,901784,16715923662
1042,3120105,상수역(홍대),37.5483667203731,126.9231512484522,1009639,15510863141
1043,3120102,서교동(홍대),37.55486813449178,126.91753121902065,2513334,30715395232
1044,3120103,홍대입구역(홍대),37.55054422664607,126.9188034416086,4327586,165650837372
1045,3120104,연남동(홍대),37.56007023507463,126.9224714657634,4973915,75101382522
1046,3120157,신림역(신림),37.48472423820188,126.93023791719077,4571399,62289004064
1047,3120154,장승배기역,37.50442587251421,126.94052266021389,515006,12664614647
1048,3120155,총신대학교,37.48854176369532,126.9645292057612,233076,112485640
1049,3120156,"총신대입구역(이수, 총신대)",37.48599581916168,126.98170551541703,3811612,76715244519
1050,3120042,"숙대입구역(남영역, 남영동)",37.54225254838163,126.97176822424127,440174,14214760022
1051,3120043,서울역,37.556353450145394,126.97293992249332,1071719,59113473020
1052,3120001,서대문역,37.566677102939934,126.9660881727402,1108438,25547109655
1053,3120049,왕십리역(왕십리),37.56090973532495,127.03720279807932,2544377,21112930838
1054,3120050,서울숲역,37.54220153634795,127.04695863222238,198730,1884222624
1055,3120051,뚝섬역,37.54667891193152,127.0484212058768,2635954,35843941766
1056,3120052,성수역,37.54467502389429,127.0566690594387,1418431,66930169101
1057,3120053,건대입구역(건대),37.54052361998077,127.0694180102895,2865300,85801909747
1058,3120054,어린이대공원역,37.547820046908846,127.07219724027672,2059149,18407501907
1059,3120055,군자역,37.55713177654428,127.0793476213953,2559314,59530982563
1060,3120056,구의역,37.53754920268015,127.08491629282447,1370439,39443249348
1061,3120108,신정네거리역,37.52184641197067,126.8526352486175,867064,43953666400
1062,3120109,서울남부지방법원,37.52167521099988,126.8600337795354,624852,11446975064
1063,3120162,방배동카페골목,37.495754294560726,126.98580805606072,595379,15885015254
1064,3120163,사당역 11번(사당역먹자골목),37.47941000949856,126.98581114766932,1445732,1565295200
1065,3120164,내방역,37.4881865131208,126.9936227499084,1318951,43691252372
1066,3120002,서촌(경복궁역),37.57928352987037,126.97182217376675,1379332,29784829179
1067,3120003,광화문역,37.57196808426292,126.97459828971188,1267163,74187959825
1068,3120004,종로구청,37.57410466145737,126.98109533500012,418713,26588197758
1069,3120005,삼청동,37.58349301373539,126.98105899645378,319775,21270317531
1070,3120057,아차산역,37.55425222476908,127.08697232874628,1250219,29467470258
1071,3120058,구의사거리,37.54449370923663,127.0879228233173,735145,13670187101
1072,3120110,목동역 8번출구,37.52574947721168,126.8615081498464,1244090,39863813444
1073,3120111,목동사거리,37.53187813105088,126.86309205939344,674976,15830055798
1074,3120112,등촌역,37.5509181198166,126.86472078637462,1393704,26985125065
1075,3120106,마포역,37.53993702437845,126.94601617916638,837323,28019347160
1076,3120107,공덕역(공덕오거리),37.54280477812484,126.95197733961056,1359807,38700281954
1077,3120159,서울대입구역,37.48095081268923,126.95191519812433,3544196,75111272467
1078,3120160,사당역(사당),37.47752639125282,126.9820693586218,2140613,63506122795
1079,3120161,방배동가구거리(사당동가구거리),37.49497011583308,126.9834787145183,421827,8498634749
1080,3120006,종각역,37.57037490191488,126.98349603169189,2839572,110892960143
1081,3120007,북촌(안국역),37.57915989328047,126.98574695667236,745166,39606367627
1082,3120008,인사동,37.57390703196603,126.98522723193123,1329041,38716895127
1083,3120059,구삼강변맛길,37.53889487383089,127.09266847748852,953108,22861141722
1084,3120060,강변역(테크노마트),37.5348117858326,127.09463209799448,297858,71254437790
1085,3120061,올림픽대교북단,37.540721391082606,127.09581633739666,333504,33859762477
1086,3120062,신설동역,37.57495056845485,127.024497100405,1960247,40579444706
1087,3120063,청량리역(청량리),37.58100711945642,127.04780944194178,984326,49898331226
1088,3120113,오목교역,37.52400647564848,126.87396651909376,1972085,49250551201
1089,3120114,목동신시가지,37.53114395403733,126.87542528536235,1192490,66619950938
1090,3120115,김포공항역(김포공항),37.56693943739412,126.8020181729832,11063,2084425643
1091,3120175,남부터미널역,37.48511285891225,127.0181133617976,1370071,31837820627
1092,3120010,원남동사거리,37.57502516803858,126.99773594038506,963778,23610778090
1093,3120064,경희대학교(경희대),37.592510827212735,127.0524478846258,893557,20553810231
1094,3120065,회기역,37.5894180127353,127.05762008594604,1199686,9860463971
1095,3120116,송정역,37.56138378509555,126.80961608028844,288036,6370617020
1096,3120176,논현역 4번,37.50841277570839,127.01884284504102,1891178,1501610481
1097,3120177,신논현역 1번,37.50543027854698,127.01988259526811,1334551,3846198957
1098,3120009,종로3가역,37.57165510209864,126.99069513429949,6007182,342675694909
1099,3120165,서래마을카페거리(서래마을),37.4980797283835,126.99807752566676,820714,37611718820
1100,3120166,방배역,37.48166335251674,126.99726390009168,1163076,59652310821
1101,3120167,고속터미널(고속터미널역),37.50505341252054,127.00525902182616,714436,70462520032
1102,3120168,서울고교교차로,37.48247421031794,127.00439815853709,278130,3397513205
1103,3120013,이화사거리,37.57493507964541,127.00158483982132,1175910,9442992248
1104,3120066,장한평역(장한평),37.56213234191365,127.0645032561898,1474001,77899116565
1105,3120067,장안동사거리,37.57193115439991,127.07148472007246,1709083,68513893588
1106,3120068,사가정역,37.58111004634754,127.08812436220788,283233,21359680248
1107,3120069,상봉역,37.59637312894316,127.08775735921144,1907176,28717358845
1108,3120070,한성대입구역,37.5891705056814,127.00817480174284,704220,27293166570
