구,상태,인허가일자,폐업일자,면적,경도,위도,읍면동
노원구,정상영업,2004-12-13,,10479.0,127.06738467756811,37.647295499541634,중계동
노원구,정상영업,2005-12-02,,9769.24,127.06087122206105,37.65533921070781,상계동
노원구,정상영업,2007-04-19,,10292.0,127.06186442920179,37.63882671623933,중계동
노원구,정상영업,2010-07-09,,4572.81,127.0662695814164,37.659783910280744,상계동
노원구,정상영업,1996-09-18,,0.0,127.07403890580238,37.64837733757775,중계동
노원구,정상영업,1998-12-31,,7863.67,127.06907810565274,37.660387358735,상계동
노원구,정상영업,2004-06-01,,1089.67,127.07144160749905,37.64982754825054,중계동
노원구,정상영업,2011-06-21,,1505.36,127.06267523571542,37.6641184501122,상계동
노원구,정상영업,2011-06-21,,397.7,127.07665059118334,37.62264996122352,공릉동
노원구,정상영업,2005-08-26,,48227.17,127.05818836673737,37.65514412747118,상계동
은평구,정상영업,2005-09-01,,9350.53,126.92611364779033,37.60972137406473,대조동
은평구,정상영업,2007-04-11,,16972.65,126.92611364779033,37.60972137406473,대조동
은평구,정상영업,1975-03-04,,2367.26,126.91909041532473,37.61944901182918,불광동
은평구,정상영업,1970-09-12,,649.0,126.91567328969585,37.59439512829487,응암동
은평구,정상영업,1970-12-24,,3887.79,126.92997065564725,37.61475429755956,불광동
은평구,정상영업,1988-11-23,,,126.92541945760102,37.61492897479722,불광동
은평구,정상영업,2012-02-06,,189.1,126.90744526352955,37.59888321906639,신사1동
은평구,정상영업,2012-03-23,,246.18,126.90676569109253,37.61494705030886,갈현2동
은평구,정상영업,1991-04-18,,6172.36,126.91900930470273,37.61860693495705,불광동
은평구,정상영업,2002-04-09,,5042.9,126.9185882398322,37.61963451975198,불광동
은평구,정상영업,2012-03-20,,191.9,126.91957173973448,37.60610258403721,역촌동
은평구,정상영업,2016-04-27,,57505.0,126.91513305312583,37.637482684528294,진관동
은평구,정상영업,2009-09-28,,6881.2,126.89575893636685,37.579593293627,수색동
은평구,정상영업,2001-10-31,,16105.48,126.91730250270884,37.60035754806895,응암동
은평구,정상영업,2009-11-05,,3003.51,126.91606684268345,37.602972635811305,역촌동
은평구,정상영업,2011-07-25,,510.0,126.9136779568427,37.6114329675926,구산동
은평구,정상영업,2011-08-11,,272.0,126.91494594518045,37.59426188471656,응암3동
은평구,정상영업,2011-12-19,,200.9,126.92998136857267,37.617666219204075,불광1동
서대문구,정상영업,1970-08-14,,6606.0,126.939153100028,37.59100214242204,홍제3동
서대문구,정상영업,1987-10-24,,1100.0,126.91303659871589,37.57071870866521,남가좌동
서대문구,정상영업,1992-11-19,,35471.76,126.9329937361326,37.556157262014786,창천동
서대문구,정상영업,2006-09-19,,13436.59,126.93902740895078,37.559794700087636,신촌동
서대문구,정상영업,2007-08-09,,14133.01,126.94203238130515,37.55764121301208,대현동
서대문구,정상영업,1999-04-29,,3305.0,126.92677304219525,37.56714455975786,연희동
서대문구,정상영업,2013-06-16,,232.7,126.91073633823197,37.58245501046027,북가좌동
서대문구,정상영업,2018-04-12,,0.0,126.93958989527505,37.59139602755116,홍제동
서대문구,정상영업,2012-02-07,,1573.0,126.94447484353435,37.58520952397699,홍제동
서대문구,정상영업,2011-07-01,,2040.0,126.93958989527505,37.59139602755116,홍제동
마포구,정상영업,2018-08-14,,9747.1,126.92190473479793,37.55952821306618,동교동
마포구,정상영업,2012-03-22,,1561.5,126.92979176435223,37.5459562362009,구수동
마포구,정상영업,2012-04-17,,158.07,126.91753128767115,37.564499554448304,연남동
마포구,정상영업,2019-07-24,,323.62,126.93152121394708,37.55107110034907,신수동
마포구,정상영업,2008-03-31,,6884.25,126.92186843617394,37.55719200037008,동교동
마포구,정상영업,1977-07-15,,1689.0,126.95042380960244,37.545197184115395,공덕동
마포구,정상영업,2010-12-23,,5687.96,126.95047469933986,37.54244404343058,공덕동
마포구,정상영업,2010-12-23,,5687.96,126.95047469933986,37.54244404343058,신공덕동
마포구,정상영업,2011-01-06,,14201.0,126.91089226711584,37.550934760541224,서교동
마포구,정상영업,1974-04-14,,750.0,126.95048647047238,37.5448139695638,공덕동
마포구,정상영업,1970-07-29,,0.0,126.91028156025001,37.54822088375087,합정동
마포구,정상영업,1994-05-10,,6592.35,126.9330911853484,37.55512147590787,노고산동
마포구,정상영업,1972-06-22,,0.0,126.90978859238113,37.55346812477362,서교동
마포구,정상영업,1972-09-13,,1092.16,126.93268253294559,37.545430538386924,신수동
마포구,정상영업,2009-11-12,,3060.29,126.9034124466114,37.55848970999407,망원2동
마포구,정상영업,2011-07-29,,22471.9,126.9220342319501,37.557315102822436,동교동
마포구,정상영업,2011-12-12,,377.72,126.94889719793501,37.53778451408307,도화동
마포구,정상영업,1972-07-19,,0.0,126.91878354771879,37.55352208528477,서교동
마포구,정상영업,1998-07-18,,12337.24,126.8952486088356,37.56508636010932,성산동
마포구,정상영업,2007-05-07,,3992.0,126.92893257832979,37.54659367115415,창전동
양천구,정상영업,2012-05-23,,240.66,126.84036772165666,37.50979712275823,신정동
양천구,정상영업,2012-05-31,,1943.87,126.82587820046663,37.5397565166573,신월5동
양천구,정상영업,2012-05-31,,468.92,126.86870137750678,37.531931813294115,목5동
양천구,정상영업,2012-05-23,,263.0,126.83003443612202,37.54093961458588,신월5동
양천구,정상영업,1981-09-23,,3014.0,126.8634486182408,37.53915318236973,목동
양천구,정상영업,1988-09-19,,2247.0,126.83072487064968,37.522662349681696,신월동
양천구,정상영업,2002-08-09,,38258.0,126.87214469362013,37.526854337886995,목동
양천구,정상영업,2004-06-04,,24319.0,126.87319365653178,37.52937343183936,목동
양천구,정상영업,2008-10-16,,3143.65,126.86165896535778,37.508257298632635,신정동
양천구,정상영업,2011-09-15,,244.9,126.85972050102936,37.5450201252474,목3동
양천구,정상영업,2012-04-05,,496.0,126.87005901064146,37.53435918481243,목5동
양천구,정상영업,2012-04-10,,161.37,126.85786640291947,37.51505467065059,신정7동
양천구,정상영업,1976-06-16,,3636.42,126.8615949497547,37.549026147562856,목3동
양천구,정상영업,2011-05-20,,14074.76,126.86838176107469,37.52585374389694,목1동
양천구,정상영업,2011-06-30,,213.0,126.85010056322413,37.519168346692005,신정3동
양천구,정상영업,2020-05-26,,2734.89,126.86779786826425,37.54658809733543,목동
양천구,정상영업,2011-09-15,,346.0,126.86165896535778,37.508257298632635,신정동
강서구,정상영업,2017-03-30,,0.0,126.84367461196783,37.565061734612925,가양동
강서구,정상영업,2017-06-17,,0.0,126.82254030253313,37.568106712725175,마곡동
강서구,정상영업,2017-08-14,,0.0,126.8374737938264,37.568292018938706,마곡동
강서구,정상영업,2017-10-11,,0.0,126.84034159600628,37.569921993188736,가양동
강서구,정상영업,2018-07-30,,0.0,126.82071759382379,37.5626871355351,마곡동
강서구,정상영업,2011-10-05,,117.0,126.83637461270115,37.54234711550234,화곡3동
강서구,정상영업,2011-09-19,,34547.21,126.8374599201388,37.55996284067811,등촌3동
강서구,정상영업,2011-07-01,,236.0,126.83587822059751,37.541465054218655,화곡3동
강서구,정상영업,2005-08-26,,22173.0,126.85212554545743,37.558408290227604,등촌동
강서구,정상영업,2011-07-14,,1524.6,126.85607225141558,37.53306029387261,화곡4동
강서구,정상영업,2005-09-07,,5163.3,126.80903428919923,37.57197504890966,방화동
강서구,정상영업,2013-06-17,,3385.1,126.83252512760308,37.53910594252291,화곡1동
강서구,정상영업,2012-03-29,,847.4,126.81794776186352,37.571026813504474,방화1동
강서구,정상영업,2012-03-29,,461.2,126.83303085355816,37.54958237544495,내발산동
강서구,정상영업,2011-10-05,,162.4,126.84364821026128,37.53162221128459,화곡1동
강서구,정상영업,2011-10-04,,735.3,126.80483659023,37.571997621291,방화2동
강서구,정상영업,2008-10-31,,10037.0,126.84721520854421,37.564269154931594,가양동
강서구,정상영업,2009-03-05,,3378.74,126.83303085355816,37.54958237544495,내발산동
강서구,정상영업,2015-03-23,,286.2,126.86980051572594,37.55066327647958,염창동
강서구,정상영업,2006-05-19,,3563.0,126.86993323507168,37.54949337992982,염창동
강서구,정상영업,2012-04-10,,244.6,126.84642645812741,37.547496046404774,화곡동
강서구,정상영업,2011-01-18,,77670.0,126.80010176408638,37.565059576801474,방화2동
구로구,정상영업,2020-06-26,,49220.79,126.87994924558915,37.5011765059269,구로동
구로구,정상영업,1986-11-01,,10705.0,126.8578905453243,37.499808645261204,고척동
구로구,정상영업,1989-03-20,,,126.87409703583828,37.49587466546406,구로동
구로구,정상영업,1998-11-26,,0.0,126.86023695938383,37.49745622192136,고척동
구로구,정상영업,1998-05-12,,70845.0,126.87169585917579,37.50090411243628,구로동
구로구,정상영업,2007-08-13,,11914.0,126.88485358564999,37.50942084020815,신도림동
구로구,정상영업,1996-06-27,,27535.0,126.8766353166704,37.504195981613016,구로동
구로구,정상영업,1994-03-30,,4495.0,126.87244968323745,37.50623519064853,구로동
구로구,정상영업,1986-11-01,,10705.0,126.8578905453243,37.499808645261204,고척동
구로구,정상영업,1993-05-27,,3085.0,126.8482738387592,37.50201594188468,고척동
구로구,정상영업,1971-10-19,,6992.0,126.85991052151262,37.50380048758876,고척동
구로구,정상영업,1976-12-28,,2464.0,126.85055233027289,37.485969202481066,개봉동
구로구,정상영업,2007-09-27,,7337.0,126.88742908395564,37.506973877046,구로동
구로구,정상영업,2007-11-08,,15624.0,126.88122282104275,37.4998966372037,구로동
구로구,정상영업,1989-03-20,,2762.0,126.87409703583828,37.49587466546406,구로동
구로구,정상영업,2007-11-19,,45744.0,126.88742908395564,37.506973877046,구로동
구로구,정상영업,1999-07-27,,9927.72,126.89503180072796,37.484348870796644,구로동
구로구,정상영업,2012-04-20,,191.0,126.85267956387213,37.497690732385365,개봉1동
구로구,정상영업,2012-06-20,,228.69,126.86983261122901,37.49588111944704,구로1동
구로구,정상영업,2011-08-10,,38414.15,126.88600750573393,37.50858480716947,신도림동
구로구,정상영업,2011-09-19,,860.0,126.8510105033179,37.491679403269124,개봉동
구로구,정상영업,2012-04-20,,246.0,126.83683533808605,37.49150309601461,오류2동
구로구,정상영업,1993-01-15,,1582.0,126.85901460596742,37.49863934488717,고척동
구로구,정상영업,1998-01-14,,4881.0,126.87501708800603,37.50061894325031,구로동
