구,상태,인허가일자,폐업일자,면적,경도,위도,읍면동
마포구,폐업,2000-04-20,2021-05-14,60.05,126.9177994841832,37.55543758535577,서교동
마포구,폐업,2000-07-10,2019-06-18,369.67,126.94305660419839,37.54076794364833,도화동
마포구,폐업,2000-10-12,2024-04-30,59.15,126.91797037964373,37.5542785770859,서교동
마포구,폐업,2000-12-13,2019-08-01,38.82,126.94305660419839,37.54076794364833,도화동
마포구,폐업,2001-04-04,2024-05-17,44.31,126.93251849082483,37.55487286854001,노고산동
마포구,폐업,2001-04-10,2021-06-29,115.5,126.91903588106338,37.55635385019933,동교동
마포구,폐업,2004-12-24,2021-02-03,243.71,126.9440118817238,37.540843443588315,도화동
마포구,폐업,2009-02-06,2020-07-10,47.29,126.94305660419839,37.54076794364833,도화동
마포구,폐업,2011-03-09,2023-04-10,235.58,126.93368908462756,37.55447539725032,노고산동
마포구,폐업,2015-06-16,2020-07-01,26.24,126.94305660419839,37.54076794364833,도화동
마포구,폐업,2016-02-25,2024-07-01,161.3,126.93230096095924,37.55502085071287,노고산동
마포구,폐업,2017-12-08,2020-05-28,53.93,126.93204957128569,37.55439219799454,노고산동
마포구,폐업,1999-08-26,2022-12-30,33.53,126.94305660419839,37.54076794364833,도화동
마포구,폐업,1999-12-08,2021-11-10,46.23,126.94374892770483,37.53939136474548,도화동
마포구,폐업,1999-12-10,2022-01-19,166.39,126.91747724674366,37.55393637996798,서교동
마포구,폐업,1999-10-29,2025-04-01,45.1,126.94305660419839,37.54076794364833,도화동
마포구,폐업,1999-12-02,2025-03-21,33.87,126.94305660419839,37.54076794364833,도화동
양천구,폐업,1980-10-16,2021-04-05,77.19,126.86135270670215,37.53168515108346,목동
강서구,폐업,2017-12-11,2025-05-08,139.67,126.83440213559119,37.5601844171637,마곡동
강서구,폐업,2000-07-19,2021-05-18,69.68,126.83864014396123,37.54071900971295,화곡동
강서구,폐업,2000-08-05,2022-01-10,74.97,126.83858381339591,37.54229158724563,화곡동
강서구,폐업,2010-09-14,2020-01-06,87.45,126.8440040281218,37.52987263023413,화곡동
강서구,폐업,2012-10-12,2020-01-06,1194.25,126.8497442769294,37.554853611264,화곡동
강서구,폐업,2014-09-24,2023-10-27,89.69,126.8440040281218,37.52987263023413,화곡동
강서구,폐업,2000-03-16,2021-04-20,61.08,126.8048200563505,37.56205537862228,방화동
강서구,폐업,2000-03-21,2020-11-26,90.88,126.80657504325724,37.561171125634466,공항동
강서구,폐업,1999-05-11,2022-09-08,102.56,126.8440040281218,37.52987263023413,화곡동
강서구,폐업,1999-05-28,2019-12-05,86.34,126.84502360234227,37.54602285124638,화곡동
강서구,폐업,1999-09-14,2020-11-12,193.89,126.80508165638146,37.56125468775022,공항동
강서구,폐업,2000-11-01,2020-06-15,84.48,126.80453164760387,37.56205239756024,방화동
강서구,폐업,2000-12-05,2019-02-14,69.45,126.8455563140924,37.55003434553487,화곡동
강서구,폐업,1989-08-28,2023-03-14,94.82,126.81020850016642,37.56974820510518,방화동
강서구,폐업,1988-01-01,2019-04-02,484.91,126.84743496230415,37.553001254263265,화곡동
강서구,폐업,1990-03-29,2024-01-31,99.67,126.84309012361165,37.54713583491982,화곡동
강서구,폐업,1990-10-20,2019-06-20,98.4,126.84740198211892,37.55331782635837,화곡동
강서구,폐업,2001-12-12,2020-01-06,195.8,126.85136727374527,37.55480686826298,화곡동
강서구,폐업,1987-08-21,2020-11-05,190.71,126.84545244722133,37.55067481101077,화곡동
강서구,폐업,1988-02-03,2022-07-26,133.6,126.8453020250535,37.5505142117442,화곡동
강서구,폐업,1988-04-16,2022-05-03,421.49,126.84752935049936,37.55230561524804,화곡동
강서구,폐업,2000-01-04,2020-03-03,186.07,126.84763310858693,37.55344007853463,화곡동
강서구,폐업,2000-01-31,2019-04-02,130.97,126.84743496230415,37.553001254263265,화곡동
강서구,폐업,1989-07-11,2019-06-28,137.08,126.84704888974063,37.55255509756701,화곡동
강서구,폐업,1985-12-12,2019-02-12,71.74,126.84513873009531,37.550326450406025,화곡동
구로구,폐업,1989-01-17,2021-01-07,1121.0,126.84345941082961,37.49769226178286,오류동
구로구,폐업,1999-12-02,2022-10-07,63.01,126.83761704790517,37.49485194425749,오류동
구로구,폐업,2000-02-14,2020-06-05,132.2,126.84372494915326,37.49708025982178,오류동
구로구,폐업,1977-08-22,2021-10-15,60.76,126.85327485680104,37.496893789672264,개봉동
구로구,폐업,2001-06-28,2019-06-03,16.39,126.83770439082733,37.4944140928169,오류동
금천구,폐업,2015-07-21,2022-08-16,140.22,126.88709696504506,37.478914952686345,가산동
금천구,폐업,2015-10-07,2021-11-01,85.78,126.88787643364896,37.47869997146628,가산동
금천구,폐업,2010-04-27,2023-08-07,78.01,126.88725783173768,37.47872988254276,가산동
금천구,폐업,2016-09-23,2022-08-16,94.73,126.88709696504506,37.478914952686345,가산동
금천구,폐업,2003-01-23,2020-10-21,66.29,126.89868708387107,37.45318593638379,시흥동
금천구,폐업,2003-05-19,2019-03-27,53.13,126.89722840071063,37.4542737222092,시흥동
금천구,폐업,2003-06-12,2020-01-03,89.11,126.89758583396188,37.45387055924836,시흥동
금천구,폐업,1980-08-14,2022-09-01,97.92,126.89528681725463,37.4666619537868,독산동
영등포구,폐업,1980-09-08,2019-08-14,94.5,126.89659896013582,37.5353413119725,당산동6가
영등포구,폐업,2019-09-27,2020-06-23,244.24,126.92845801486835,37.51969764794534,여의도동
영등포구,폐업,2019-10-14,2021-04-07,166.0,126.92797103241683,37.51919923260958,여의도동
영등포구,폐업,2020-11-17,2023-09-22,244.24,126.92845801486835,37.51969764794534,여의도동
영등포구,폐업,2018-12-10,2023-09-19,215.19,126.92845801486835,37.51969764794534,여의도동
영등포구,폐업,1999-10-23,2021-04-12,424.24,126.92662068490175,37.52057321967359,여의도동
영등포구,폐업,2001-01-04,2022-09-14,78.64,126.8879058585104,37.52263631250509,양평동1가
영등포구,폐업,2000-05-09,2021-01-26,58.56,126.88977967482548,37.522299970146044,당산동2가
영등포구,폐업,2004-11-17,2022-09-14,521.61,126.90927934550382,37.52077152299259,영등포동2가
영등포구,폐업,2010-05-07,2021-04-26,146.83,126.9274169691729,37.52034300569786,여의도동
영등포구,폐업,2001-06-15,2020-05-22,854.28,126.90949939901631,37.52154670293283,영등포동2가
영등포구,폐업,2012-09-10,2019-07-03,41.2,126.90401862119079,37.51750790535775,영등포동3가
영등포구,폐업,2012-11-07,2023-08-01,154.88,126.9263742691373,37.52041917658269,여의도동
영등포구,폐업,1999-04-19,2020-05-22,61.95,126.92820964390964,37.51954302197493,여의도동
영등포구,폐업,1999-08-20,2021-05-03,78.2,126.92737814814342,37.51939677376376,여의도동
영등포구,폐업,2013-06-20,2021-01-18,565.65,126.90427332958316,37.518873013263935,영등포동3가
영등포구,폐업,2004-03-15,2021-03-16,196.56,126.92657284167552,37.5202566650208,여의도동
영등포구,폐업,2006-02-28,2022-07-04,51.35,126.90471158719168,37.5187511369282,영등포동3가
영등포구,폐업,2014-12-29,2020-05-14,50.22,126.92775137631644,37.52142963044593,여의도동
영등포구,폐업,2015-03-25,2019-07-18,420.0,126.92845801486835,37.51969764794534,여의도동
영등포구,폐업,2015-06-17,2021-06-14,90.28,126.90321189523868,37.51680587553379,영등포동4가
영등포구,폐업,2015-09-15,2019-12-02,115.5,126.92217880412527,37.5214543540683,여의도동
영등포구,폐업,2016-12-23,2023-08-23,241.04,126.90536606860906,37.51887111473651,영등포동3가
영등포구,폐업,2001-05-22,2020-01-14,148.8,126.92820964390964,37.51954302197493,여의도동
영등포구,폐업,2001-05-23,2019-06-03,228.85,126.92437407364807,37.52020502146318,여의도동
영등포구,폐업,2001-06-02,2021-12-29,329.54,126.92639166466934,37.520806078319886,여의도동
영등포구,폐업,2009-12-04,2021-03-04,90.07,126.90557653407483,37.518826978859565,영등포동3가
영등포구,폐업,2001-03-28,2022-09-14,87.11,126.9189855568209,37.51318274062207,신길동
영등포구,폐업,2001-05-10,2021-08-20,114.99,126.89486126434583,37.53530999263987,양평동4가
영등포구,폐업,1999-11-18,2019-02-13,112.18,126.9086739047573,37.52144457976874,영등포동2가
영등포구,폐업,1999-12-18,2022-09-14,95.94,126.89404556622736,37.53656297142607,양평동4가
영등포구,폐업,2005-07-01,2020-07-30,99.05,126.90557653407483,37.518826978859565,영등포동3가
영등포구,폐업,2005-08-12,2024-03-19,36.4,126.90356995196497,37.51918142771017,영등포동3가
영등포구,폐업,2011-07-11,2021-08-19,105.65,126.92730969857818,37.52145553209234,여의도동
영등포구,폐업,2011-07-13,2025-01-22,98.16,126.92190148952596,37.530723333182806,여의도동
영등포구,폐업,2002-07-22,2023-08-29,92.4,126.90536606860906,37.51887111473651,영등포동3가
영등포구,폐업,2002-08-29,2022-09-14,89.53,126.90394812292641,37.518612646717635,영등포동3가
영등포구,폐업,2002-10-23,2020-05-22,1119.34,126.90949939901631,37.52154670293283,영등포동2가
영등포구,폐업,2002-12-12,2021-05-21,221.36,126.90356995196497,37.51918142771017,영등포동3가
영등포구,폐업,2011-11-01,2020-05-20,97.73,126.92672118930497,37.51935949185548,여의도동
영등포구,폐업,2001-07-24,2021-05-14,203.07,126.92730969857818,37.52145553209234,여의도동
영등포구,폐업,2001-09-06,2023-02-17,52.05,126.91831669115157,37.51389338494109,신길동
영등포구,폐업,2010-11-12,2019-12-02,310.09,126.90328754697613,37.51902851595139,영등포동3가
영등포구,폐업,1984-04-25,2021-04-29,454.74,126.92845801486835,37.51969764794534,여의도동
영등포구,폐업,1986-05-26,2019-05-27,168.59,126.92845801486835,37.51969764794534,여의도동
영등포구,폐업,1985-07-31,2021-12-24,61.0,126.92217880412527,37.5214543540683,여의도동
영등포구,폐업,1989-06-12,2020-12-10,125.08,126.92571729151084,37.520385894531096,여의도동
영등포구,폐업,1989-06-26,2020-03-27,543.53,126.9223458891838,37.530187750224975,여의도동
영등포구,폐업,1986-05-26,2022-04-21,220.64,126.91804744566602,37.51391466743183,신길동
영등포구,폐업,2010-12-07,2021-05-12,80.16,126.92856623417192,37.51937874492577,여의도동
영등포구,폐업,2011-03-16,2022-05-31,61.09,126.90497110587299,37.518198463789055,영등포동3가
영등포구,폐업,2011-03-16,2022-06-02,95.84,126.90497110587299,37.518198463789055,영등포동3가
영등포구,폐업,1993-10-20,2021-06-17,141.95,126.90292526304327,37.51935211114026,영등포동3가
동작구,폐업,1994-04-22,2025-05-12,79.2,126.93687711724411,37.50458819827596,상도동
동작구,폐업,1994-05-07,2024-04-26,142.29,126.9348592575244,37.503788115624445,상도동
동작구,폐업,2001-05-16,2021-12-02,98.1,126.97842051376928,37.47913021029665,사당동
동작구,폐업,2010-06-18,2020-08-03,80.6,126.93949938098882,37.513411299036015,노량진동
동작구,폐업,2000-06-24,2024-08-22,77.82,126.97861218372447,37.48126018423205,사당동
동작구,폐업,1973-11-20,2020-04-02,94.76,126.93310252279242,37.513030099384224,노량진동
동작구,폐업,1978-05-26,2023-02-28,98.0,126.90452519024556,37.48954587222146,신대방동
관악구,폐업,2001-03-29,2025-04-28,75.33,126.92911408702916,37.48484876020514,신림동
관악구,폐업,2000-07-31,2019-03-07,47.27,126.9248955405809,37.48305669994224,신림동
관악구,폐업,2000-10-27,2024-10-24,31.23,126.97830439837709,37.47487615164553,남현동
관악구,폐업,2014-05-14,2021-07-06,129.9,126.92590391543585,37.483637928431286,신림동
관악구,폐업,2014-05-14,2021-07-06,127.3,126.92590391543585,37.483637928431286,신림동
관악구,폐업,2016-03-02,2020-08-03,68.54,126.92552149542848,37.483364903682535,신림동
관악구,폐업,1978-12-30,2021-09-03,89.76,126.89929431505287,37.4830751582932,신림동
관악구,폐업,1986-06-09,2020-06-22,89.15,126.95041751849419,37.48159899325037,봉천동
관악구,폐업,2008-12-29,2025-05-02,328.09,126.92707200426022,37.485148464861126,신림동
